Customer_ID,Customer_Name,Join_Date,Last_Purchase_Date,Region,Product_Category,Total_Spend,Orders_Count,Subscription_Type,Churn_Status
CUST105185,Customer_5186,2022-05-25,2025-01-02,South,Beauty,96384.98,25,Standard,No
CUST105186,Customer_5187,2024-07-03,2027-02-03,East,Fashion,19729.86,27,Basic,No
CUST105187,Customer_5188,2025-03-01,2026-04-24,West,Sports,26953.37,30,Standard,Yes
CUST105188,Customer_5189,2025-01-21,2028-01-07,North,Beauty,91007.39,30,Premium,No
CUST105189,Customer_5190,2022-09-30,2024-02-16,East,Home,24020.45,11,Standard,Yes
CUST105190,Customer_5191,2023-06-18,2026-11-02,East,Electronics,7294.52,2,Standard,No
CUST105191,Customer_5192,2025-04-08,2028-08-23,West,Home,3009.6,1,Basic,No
CUST105192,Customer_5193,2023-04-05,2024-04-15,South,Beauty,16629.53,26,Basic,Yes
CUST105193,Customer_5194,2024-07-29,2027-01-13,West,Home,35765.53,10,Premium,No
CUST105194,Customer_5195,2024-10-31,2027-05-19,East,Home,17011.57,12,Basic,No
CUST105195,Customer_5196,2022-06-30,2025-08-06,East,Beauty,17160.29,9,Basic,No
CUST105196,Customer_5197,2022-01-29,2024-11-25,South,Fashion,87716.3,23,Standard,No
CUST105197,Customer_5198,2023-06-16,2026-04-16,South,Sports,103236.65,26,Standard,No
CUST105198,Customer_5199,2024-10-25,2027-05-12,South,Electronics,59628.8,29,Basic,No
CUST105199,Customer_5200,2022-05-20,2026-03-28,West,Sports,9916.75,11,Basic,No
CUST105200,Customer_5201,2024-11-17,2025-08-07,South,Electronics,3963.53,1,Premium,Yes
CUST105201,Customer_5202,2022-04-08,2025-03-11,East,Sports,88318.92,20,Basic,No
CUST105202,Customer_5203,2022-09-19,2023-03-24,East,Home,48394.05,10,Basic,Yes
CUST105203,Customer_5204,2022-01-19,2025-06-10,North,Fashion,55976.41,29,Basic,No
CUST105204,Customer_5205,2022-01-12,2025-12-17,West,Home,20089.35,19,Basic,No
CUST105205,Customer_5206,2023-06-21,2025-12-08,North,Fashion,127425.77,27,Standard,No
CUST105206,Customer_5207,2022-09-16,2023-01-12,East,Beauty,52875.75,23,Standard,Yes
CUST105207,Customer_5208,2022-01-24,2024-11-03,North,Electronics,19338.96,21,Standard,No
CUST105208,Customer_5209,2024-10-28,2027-03-16,East,Electronics,68612.86,25,Basic,No
CUST105209,Customer_5210,2022-08-16,2023-11-25,North,Beauty,14930.96,11,Basic,Yes
CUST105210,Customer_5211,2023-01-11,2025-09-30,South,Sports,6296.26,3,Basic,No
CUST105211,Customer_5212,2025-02-20,2027-12-31,North,Beauty,52422.56,27,Basic,No
CUST105212,Customer_5213,2025-01-18,2027-12-16,South,Beauty,79084.65,16,Basic,No
CUST105213,Customer_5214,2022-08-12,2025-01-07,South,Fashion,74311.81,22,Basic,No
CUST105214,Customer_5215,2024-01-06,2027-04-27,West,Beauty,27131.12,10,Basic,No
CUST105215,Customer_5216,2022-09-14,2025-12-15,South,Electronics,5623.77,2,Standard,No
CUST105216,Customer_5217,2023-05-30,2026-02-22,South,Home,61149.58,19,Basic,No
CUST105217,Customer_5218,2024-04-12,2027-08-29,North,Fashion,17709.58,4,Basic,No
CUST105218,Customer_5219,2025-03-17,2029-01-28,East,Fashion,18510.72,16,Basic,No
CUST105219,Customer_5220,2023-12-02,2026-09-22,West,Sports,19190.09,6,Basic,No
CUST105220,Customer_5221,2024-06-29,2026-08-14,South,Home,21448.05,11,Standard,No
CUST105221,Customer_5222,2023-11-30,2024-08-08,West,Fashion,52212.27,17,Basic,Yes
CUST105222,Customer_5223,2023-03-14,2025-08-17,North,Beauty,42446.84,15,Basic,No
CUST105223,Customer_5224,2022-02-06,2023-12-10,South,Fashion,13963.48,22,Basic,Yes
CUST105224,Customer_5225,2022-04-16,2025-07-06,North,Fashion,12484.36,4,Basic,No
CUST105225,Customer_5226,2023-09-07,2025-08-29,West,Fashion,88595.1,24,Standard,No
CUST105226,Customer_5227,2022-08-20,2022-10-25,North,Sports,40174.96,25,Premium,Yes
CUST105227,Customer_5228,2024-05-16,2026-05-03,West,Fashion,7847.27,8,Basic,No
CUST105228,Customer_5229,2025-03-15,2029-03-26,North,Fashion,34857.6,24,Standard,No
CUST105229,Customer_5230,2024-11-06,2026-06-11,West,Sports,97551.88,29,Basic,Yes
CUST105230,Customer_5231,2025-03-28,2028-01-29,East,Home,75677.46,29,Basic,No
CUST105231,Customer_5232,2024-08-17,2026-09-27,North,Electronics,79089.68,18,Basic,No
CUST105232,Customer_5233,2022-10-05,2026-06-17,North,Sports,24954.27,14,Premium,No
CUST105233,Customer_5234,2022-05-05,2026-03-30,East,Sports,55716.46,26,Basic,No
CUST105234,Customer_5235,2023-11-06,2025-05-06,East,Fashion,5752.45,2,Premium,Yes
CUST105235,Customer_5236,2023-12-16,2027-02-02,North,Fashion,41121.21,16,Basic,No
CUST105236,Customer_5237,2023-10-29,2025-03-19,East,Electronics,65228.37,22,Basic,Yes
CUST105237,Customer_5238,2024-07-01,2027-08-30,South,Fashion,28565.96,15,Standard,No
CUST105238,Customer_5239,2023-01-30,2023-06-27,West,Beauty,26250.42,21,Premium,Yes
CUST105239,Customer_5240,2024-02-12,2027-04-04,West,Fashion,24689.52,6,Premium,No
CUST105240,Customer_5241,2022-07-05,2025-06-05,West,Fashion,6091.46,9,Standard,No
CUST105241,Customer_5242,2023-04-11,2024-05-12,South,Beauty,25964.09,12,Basic,Yes
CUST105242,Customer_5243,2024-12-16,2026-05-06,East,Electronics,8933.08,10,Basic,Yes
CUST105243,Customer_5244,2023-04-03,2026-10-04,East,Beauty,26694.35,7,Basic,No
CUST105244,Customer_5245,2024-09-27,2026-11-12,North,Sports,10724.05,5,Basic,No
CUST105245,Customer_5246,2022-03-15,2024-11-14,East,Beauty,16515.82,26,Premium,No
CUST105246,Customer_5247,2025-01-13,2027-03-15,North,Home,19353.1,23,Standard,No
CUST105247,Customer_5248,2023-09-24,2027-06-19,South,Sports,11149.55,8,Premium,No
CUST105248,Customer_5249,2024-11-03,2027-10-06,West,Fashion,109110.24,27,Basic,No
CUST105249,Customer_5250,2024-04-19,2027-08-31,West,Sports,49156.17,12,Standard,No
CUST105250,Customer_5251,2024-06-30,2027-10-05,West,Electronics,4984.76,1,Premium,No
CUST105251,Customer_5252,2024-03-04,2027-05-27,East,Electronics,15841.55,10,Standard,No
CUST105252,Customer_5253,2022-02-18,2023-02-05,North,Beauty,8491.63,11,Basic,Yes
CUST105253,Customer_5254,2024-08-23,2026-03-22,North,Sports,47900.4,27,Standard,Yes
CUST105254,Customer_5255,2022-12-25,2023-05-05,South,Fashion,30007.87,23,Standard,Yes
CUST105255,Customer_5256,2022-08-30,2025-04-26,East,Electronics,73934.92,20,Premium,No
CUST105256,Customer_5257,2024-12-12,2027-09-14,South,Fashion,24307.91,5,Basic,No
CUST105257,Customer_5258,2024-12-28,2026-02-17,North,Home,22471.96,13,Basic,Yes
CUST105258,Customer_5259,2022-02-25,2024-10-28,North,Electronics,35619.28,18,Standard,No
CUST105259,Customer_5260,2024-05-28,2027-01-11,West,Beauty,20800.23,10,Basic,No
CUST105260,Customer_5261,2022-09-12,2024-04-10,East,Home,91482.13,21,Standard,Yes
CUST105261,Customer_5262,2022-01-05,2025-05-08,North,Sports,77527.12,25,Basic,No
CUST105262,Customer_5263,2024-12-11,2026-03-17,West,Fashion,83009.19,17,Premium,Yes
CUST105263,Customer_5264,2022-11-25,2026-12-04,East,Electronics,63122.37,19,Premium,No
CUST105264,Customer_5265,2022-04-08,2025-01-11,South,Home,14705.88,4,Basic,No
CUST105265,Customer_5266,2025-03-30,2028-05-31,East,Home,8111.27,9,Basic,No
CUST105266,Customer_5267,2024-09-07,2027-08-28,East,Electronics,86086.11,18,Standard,No
CUST105267,Customer_5268,2024-09-29,2027-03-17,North,Sports,53220.07,16,Standard,No
CUST105268,Customer_5269,2024-02-22,2027-11-04,North,Sports,19885.69,7,Basic,No
CUST105269,Customer_5270,2023-07-31,2026-12-12,East,Beauty,56082.93,25,Basic,No
CUST105270,Customer_5271,2022-11-23,2025-11-28,North,Sports,10160.7,12,Standard,No
CUST105271,Customer_5272,2022-08-31,2022-12-23,North,Beauty,28601.6,26,Standard,Yes
CUST105272,Customer_5273,2023-01-02,2024-12-23,North,Home,2210.51,4,Basic,No
CUST105273,Customer_5274,2024-02-13,2026-09-04,West,Electronics,104876.44,21,Standard,No
CUST105274,Customer_5275,2023-12-25,2028-01-30,West,Sports,113072.49,28,Premium,No
CUST105275,Customer_5276,2025-03-23,2026-05-16,East,Beauty,49062.4,12,Basic,Yes
CUST105276,Customer_5277,2022-08-22,2024-11-27,North,Home,45424.87,12,Standard,No
CUST105277,Customer_5278,2023-10-14,2026-10-10,West,Sports,69640.41,26,Basic,No
CUST105278,Customer_5279,2022-11-29,2026-05-15,East,Fashion,3587.55,4,Basic,No
CUST105279,Customer_5280,2023-05-10,2026-07-16,North,Home,9902.53,12,Basic,No
CUST105280,Customer_5281,2025-02-12,2028-07-06,South,Sports,106344.73,23,Basic,No
CUST105281,Customer_5282,2023-01-04,2023-03-03,North,Home,4011.32,8,Premium,Yes
CUST105282,Customer_5283,2025-02-27,2027-06-09,North,Electronics,87503.11,24,Standard,No
CUST105283,Customer_5284,2022-04-05,2026-02-25,West,Electronics,99858.09,30,Basic,No
CUST105284,Customer_5285,2024-06-25,2027-11-10,East,Electronics,82665.42,30,Basic,No
CUST105285,Customer_5286,2025-01-29,2028-11-17,East,Fashion,14661.83,3,Standard,No
CUST105286,Customer_5287,2024-03-12,2026-01-01,West,Electronics,22265.24,16,Basic,Yes
CUST105287,Customer_5288,2022-07-27,2026-04-04,North,Fashion,8067.58,2,Basic,No
CUST105288,Customer_5289,2023-08-30,2025-10-19,South,Electronics,21220.66,6,Standard,No
CUST105289,Customer_5290,2023-04-18,2026-10-18,North,Home,136778.41,28,Premium,No
CUST105290,Customer_5291,2024-10-28,2028-04-01,North,Sports,79956.49,17,Basic,No
CUST105291,Customer_5292,2022-05-16,2024-07-14,South,Sports,12942.85,12,Standard,No
CUST105292,Customer_5293,2023-09-02,2025-07-26,West,Electronics,16962.52,9,Basic,Yes
CUST105293,Customer_5294,2024-06-29,2028-06-01,East,Sports,69257.61,16,Standard,No
CUST105294,Customer_5295,2022-09-18,2024-11-01,West,Electronics,10702.81,7,Standard,No
CUST105295,Customer_5296,2025-03-16,2027-10-06,West,Electronics,17627.42,8,Premium,No
CUST105296,Customer_5297,2023-04-03,2025-02-13,North,Beauty,23217.86,7,Standard,Yes
CUST105297,Customer_5298,2022-08-20,2025-11-19,East,Beauty,63695.37,21,Basic,No
CUST105298,Customer_5299,2022-04-11,2025-05-18,East,Beauty,16913.65,5,Basic,No
CUST105299,Customer_5300,2022-05-27,2025-06-28,West,Fashion,85346.03,23,Basic,No
CUST105300,Customer_5301,2023-12-18,2026-02-14,South,Beauty,26456.25,7,Standard,No
CUST105301,Customer_5302,2023-05-22,2026-07-11,West,Electronics,68742.17,18,Premium,No
CUST105302,Customer_5303,2023-07-12,2027-01-08,South,Home,89325.82,18,Standard,No
CUST105303,Customer_5304,2022-04-14,2024-08-15,East,Beauty,33674.28,16,Standard,No
CUST105304,Customer_5305,2022-12-02,2026-10-28,West,Beauty,4891.87,7,Basic,No
CUST105305,Customer_5306,2023-03-22,2026-05-11,North,Home,43467.46,21,Basic,No
CUST105306,Customer_5307,2024-01-04,2024-06-20,West,Electronics,9204.18,2,Basic,Yes
CUST105307,Customer_5308,2023-03-20,2025-10-05,East,Fashion,14879.25,17,Basic,No
CUST105308,Customer_5309,2022-04-28,2024-05-08,North,Beauty,85281,25,Basic,No
CUST105309,Customer_5310,2024-07-17,2027-02-07,North,Home,64914.11,27,Standard,No
CUST105310,Customer_5311,2023-12-24,2027-03-06,South,Electronics,37176.62,8,Basic,No
CUST105311,Customer_5312,2023-07-21,2027-02-07,North,Sports,9357.16,2,Standard,No
CUST105312,Customer_5313,2022-03-29,2025-02-08,North,Fashion,72604.81,18,Standard,No
CUST105313,Customer_5314,2023-04-21,2027-01-27,West,Home,17923.48,19,Basic,No
CUST105314,Customer_5315,2022-10-22,2023-06-06,East,Home,12224.35,20,Standard,Yes
CUST105315,Customer_5316,2023-12-21,2026-10-30,South,Home,10031.9,9,Basic,No
CUST105316,Customer_5317,2024-09-21,2026-10-22,West,Beauty,23378.5,12,Basic,No
CUST105317,Customer_5318,2024-04-23,2027-04-15,North,Sports,34901.75,22,Basic,No
CUST105318,Customer_5319,2023-11-17,2024-01-19,North,Fashion,41114.41,19,Basic,Yes
CUST105319,Customer_5320,2023-10-01,2024-08-07,South,Electronics,34315.4,30,Standard,Yes
CUST105320,Customer_5321,2025-03-25,2027-10-11,East,Electronics,31090.11,8,Premium,No
CUST105321,Customer_5322,2024-08-18,2025-09-24,South,Sports,94684.36,22,Basic,Yes
CUST105322,Customer_5323,2024-07-23,2027-08-07,West,Home,21566.29,8,Basic,No
CUST105323,Customer_5324,2024-06-08,2028-03-17,South,Home,48043.7,10,Basic,No
CUST105324,Customer_5325,2024-07-02,2025-03-01,North,Home,29163.4,28,Standard,Yes
CUST105325,Customer_5326,2025-01-15,2027-09-18,West,Home,17570.93,18,Basic,No
CUST105326,Customer_5327,2023-02-10,2026-07-29,North,Home,21026.94,15,Standard,No
CUST105327,Customer_5328,2024-12-23,2025-08-30,East,Sports,118046.56,24,Standard,Yes
CUST105328,Customer_5329,2022-04-29,2025-11-28,North,Beauty,26116.64,11,Basic,No
CUST105329,Customer_5330,2022-12-07,2026-06-03,North,Fashion,97828,21,Premium,No
CUST105330,Customer_5331,2022-11-09,2026-04-15,South,Home,36635.14,26,Basic,No
CUST105331,Customer_5332,2022-06-12,2022-10-29,North,Beauty,60304.5,14,Premium,Yes
CUST105332,Customer_5333,2022-10-20,2024-09-14,West,Electronics,28426.24,15,Basic,Yes
CUST105333,Customer_5334,2023-11-21,2026-05-05,West,Sports,53267.16,14,Basic,No
CUST105334,Customer_5335,2023-11-04,2025-09-23,East,Beauty,58620.94,12,Standard,Yes
CUST105335,Customer_5336,2023-02-03,2024-03-22,West,Home,18794.44,4,Standard,Yes
CUST105336,Customer_5337,2024-06-27,2027-08-23,South,Home,12722.93,3,Premium,No
CUST105337,Customer_5338,2023-05-02,2026-06-26,East,Home,8711.13,12,Basic,No
CUST105338,Customer_5339,2024-11-13,2028-11-06,West,Beauty,80874.11,25,Premium,No
CUST105339,Customer_5340,2024-12-18,2027-03-04,South,Home,110747.44,26,Basic,No
CUST105340,Customer_5341,2024-01-19,2024-02-22,West,Beauty,16078.79,7,Basic,Yes
CUST105341,Customer_5342,2022-08-28,2024-12-18,West,Home,26532.42,7,Basic,No
CUST105342,Customer_5343,2022-11-07,2025-02-20,North,Electronics,24673.2,22,Standard,No
CUST105343,Customer_5344,2022-11-17,2024-03-01,West,Electronics,32386.07,25,Standard,Yes
CUST105344,Customer_5345,2023-11-03,2024-05-16,West,Fashion,64537.16,19,Basic,Yes
CUST105345,Customer_5346,2023-07-26,2027-04-03,South,Home,34537.99,14,Basic,No
CUST105346,Customer_5347,2023-02-18,2026-10-19,South,Home,1482.13,1,Basic,No
CUST105347,Customer_5348,2023-02-06,2025-03-11,North,Beauty,12410.53,7,Basic,No
CUST105348,Customer_5349,2022-02-28,2025-03-18,West,Beauty,82128.35,25,Standard,No
CUST105349,Customer_5350,2022-02-22,2025-04-05,North,Home,82811.71,22,Standard,No
CUST105350,Customer_5351,2024-12-23,2027-12-07,West,Fashion,14342.64,10,Standard,No
CUST105351,Customer_5352,2023-09-25,2025-12-30,East,Home,86370.71,18,Premium,No
CUST105352,Customer_5353,2025-02-16,2025-09-30,East,Beauty,6978.45,13,Basic,Yes
CUST105353,Customer_5354,2022-10-13,2026-04-28,North,Home,29202.24,8,Basic,No
CUST105354,Customer_5355,2022-01-18,2023-06-27,North,Beauty,16285.53,9,Standard,Yes
CUST105355,Customer_5356,2024-10-25,2028-05-12,North,Home,68986.21,26,Standard,No
CUST105356,Customer_5357,2022-06-09,2025-09-22,South,Sports,45964.68,15,Standard,No
CUST105357,Customer_5358,2022-05-22,2024-09-19,South,Beauty,24214.79,8,Premium,No
CUST105358,Customer_5359,2023-02-01,2026-12-02,South,Fashion,99831.24,25,Standard,No
CUST105359,Customer_5360,2024-11-07,2028-09-29,North,Sports,4207.24,1,Basic,No
CUST105360,Customer_5361,2023-08-03,2023-09-29,West,Home,2490.22,3,Basic,Yes
CUST105361,Customer_5362,2025-02-11,2027-03-12,East,Beauty,69607.26,19,Standard,No
CUST105362,Customer_5363,2023-06-18,2023-10-19,North,Sports,68872.76,30,Standard,Yes
CUST105363,Customer_5364,2024-06-29,2024-11-19,South,Fashion,37652.87,9,Basic,Yes
CUST105364,Customer_5365,2023-04-06,2023-09-06,South,Beauty,61560.13,19,Basic,Yes
CUST105365,Customer_5366,2022-10-13,2026-03-16,North,Sports,8190.96,15,Standard,No
CUST105366,Customer_5367,2024-10-25,2027-06-08,North,Sports,48987.3,14,Standard,No
CUST105367,Customer_5368,2022-05-09,2024-04-20,South,Sports,121308.1,26,Basic,No
CUST105368,Customer_5369,2024-08-13,2028-07-22,West,Electronics,873.94,1,Standard,No
CUST105369,Customer_5370,2023-11-02,2026-04-13,South,Home,8172.11,3,Basic,No
CUST105370,Customer_5371,2023-05-14,2026-10-18,South,Beauty,6632.68,2,Premium,No
CUST105371,Customer_5372,2022-10-03,2025-03-05,North,Beauty,34534.65,25,Basic,No
CUST105372,Customer_5373,2025-01-11,2027-01-15,West,Beauty,102843.36,30,Standard,No
CUST105373,Customer_5374,2025-02-15,2028-07-17,South,Sports,724.09,1,Standard,No
CUST105374,Customer_5375,2022-01-29,2022-05-13,South,Home,123540.03,27,Basic,Yes
CUST105375,Customer_5376,2024-10-01,2027-05-08,East,Fashion,70774.96,18,Standard,No
CUST105376,Customer_5377,2023-10-12,2025-08-10,North,Beauty,4734.61,1,Basic,Yes
CUST105377,Customer_5378,2025-03-26,2027-03-15,East,Home,21446.27,9,Standard,No
CUST105378,Customer_5379,2022-01-31,2025-12-28,East,Home,4577.42,7,Standard,No
CUST105379,Customer_5380,2024-04-22,2026-11-24,South,Electronics,61107.1,30,Basic,No
CUST105380,Customer_5381,2022-12-02,2024-10-24,North,Beauty,36671.47,13,Basic,Yes
CUST105381,Customer_5382,2023-07-24,2026-09-04,West,Sports,80094.2,17,Standard,No
CUST105382,Customer_5383,2022-11-09,2024-02-15,South,Home,58159.39,13,Basic,Yes
CUST105383,Customer_5384,2023-08-22,2024-03-04,West,Home,41253.2,13,Standard,Yes
CUST105384,Customer_5385,2025-02-20,2027-11-19,West,Fashion,37838.85,10,Basic,No
CUST105385,Customer_5386,2024-05-14,2027-12-24,North,Electronics,134191.18,28,Premium,No
CUST105386,Customer_5387,2023-01-06,2024-01-19,East,Home,25965.97,6,Standard,Yes
CUST105387,Customer_5388,2024-03-15,2024-08-19,North,Home,17323.44,5,Standard,Yes
CUST105388,Customer_5389,2022-11-10,2026-08-10,West,Sports,29302.48,10,Basic,No
CUST105389,Customer_5390,2022-01-28,2024-12-11,South,Sports,36990.57,14,Basic,No
CUST105390,Customer_5391,2025-03-24,2027-10-15,West,Fashion,42952.18,11,Basic,No
CUST105391,Customer_5392,2024-08-23,2026-06-17,South,Fashion,20697.39,5,Basic,Yes
CUST105392,Customer_5393,2024-10-26,2027-10-04,South,Fashion,5917.59,4,Standard,No
CUST105393,Customer_5394,2023-04-18,2025-11-05,North,Sports,7899.34,3,Standard,No
CUST105394,Customer_5395,2024-11-22,2028-06-07,West,Sports,55582.62,14,Basic,No
CUST105395,Customer_5396,2022-03-30,2022-07-01,East,Electronics,46028.89,13,Standard,Yes
CUST105396,Customer_5397,2022-02-09,2024-01-15,West,Beauty,75890.3,24,Basic,No
CUST105397,Customer_5398,2023-11-12,2027-12-19,West,Beauty,45005.7,23,Basic,No
CUST105398,Customer_5399,2023-01-10,2023-08-31,East,Electronics,16207.42,5,Premium,Yes
CUST105399,Customer_5400,2024-09-24,2026-03-15,North,Beauty,39055.8,12,Standard,Yes
CUST105400,Customer_5401,2023-01-28,2026-08-18,West,Sports,61148.73,25,Standard,No
CUST105401,Customer_5402,2024-11-07,2027-03-13,West,Beauty,134997.76,28,Basic,No
CUST105402,Customer_5403,2022-05-12,2025-05-02,South,Sports,79098.06,23,Basic,No
CUST105403,Customer_5404,2022-10-17,2026-05-17,West,Electronics,43281.37,10,Basic,No
CUST105404,Customer_5405,2024-03-16,2026-09-21,East,Fashion,2160.62,2,Premium,No
CUST105405,Customer_5406,2022-07-28,2025-01-22,South,Electronics,27338.56,7,Standard,No
CUST105406,Customer_5407,2022-11-23,2025-02-07,North,Beauty,22458.88,7,Basic,No
CUST105407,Customer_5408,2024-09-18,2028-01-09,South,Sports,7548.99,4,Premium,No
CUST105408,Customer_5409,2023-05-18,2023-11-11,East,Beauty,13363.55,12,Basic,Yes
CUST105409,Customer_5410,2022-10-06,2026-08-25,East,Beauty,61835.54,28,Standard,No
CUST105410,Customer_5411,2024-02-27,2026-03-25,South,Fashion,59668.73,24,Basic,No
CUST105411,Customer_5412,2024-10-03,2027-05-04,North,Beauty,4533.73,4,Basic,No
CUST105412,Customer_5413,2024-08-09,2026-09-04,South,Fashion,24609,7,Basic,No
CUST105413,Customer_5414,2022-10-04,2024-11-12,North,Sports,37639.87,20,Basic,No
CUST105414,Customer_5415,2025-01-04,2028-04-14,South,Sports,53653.31,13,Standard,No
CUST105415,Customer_5416,2022-10-25,2025-06-10,East,Fashion,27340.56,8,Standard,No
CUST105416,Customer_5417,2023-03-09,2026-08-13,West,Electronics,26561.65,14,Standard,No
CUST105417,Customer_5418,2024-10-06,2025-10-28,West,Sports,63602.65,30,Premium,Yes
CUST105418,Customer_5419,2025-02-09,2027-02-12,North,Electronics,14218.99,3,Basic,No
CUST105419,Customer_5420,2024-12-31,2028-03-28,North,Sports,9533.08,2,Premium,No
CUST105420,Customer_5421,2022-11-13,2026-12-07,North,Sports,23826.69,10,Premium,No
CUST105421,Customer_5422,2024-11-10,2027-09-28,East,Home,21337.59,6,Basic,No
CUST105422,Customer_5423,2022-05-01,2023-08-02,South,Beauty,112927.12,23,Basic,Yes
CUST105423,Customer_5424,2023-10-15,2026-02-02,East,Beauty,34812.62,7,Standard,No
CUST105424,Customer_5425,2022-10-31,2026-11-17,West,Electronics,13193.66,16,Basic,No
CUST105425,Customer_5426,2024-07-24,2026-05-17,North,Beauty,17944.48,6,Standard,Yes
CUST105426,Customer_5427,2023-12-22,2025-03-31,South,Electronics,60316.44,16,Basic,Yes
CUST105427,Customer_5428,2023-05-11,2025-12-19,West,Sports,36204.23,27,Standard,No
CUST105428,Customer_5429,2022-07-04,2026-07-07,West,Home,100765.74,24,Standard,No
CUST105429,Customer_5430,2024-06-06,2028-06-20,West,Home,31296.53,12,Basic,No
CUST105430,Customer_5431,2024-03-18,2025-02-26,East,Sports,60277.41,22,Basic,Yes
CUST105431,Customer_5432,2022-11-28,2025-08-21,North,Fashion,26016.81,15,Basic,No
CUST105432,Customer_5433,2023-12-14,2027-08-30,West,Fashion,40714.61,22,Standard,No
CUST105433,Customer_5434,2023-07-30,2027-07-31,North,Beauty,2636.34,3,Premium,No
CUST105434,Customer_5435,2022-12-16,2025-04-30,East,Electronics,131371.01,28,Basic,No
CUST105435,Customer_5436,2024-04-17,2027-11-20,West,Home,35494.41,16,Standard,No
CUST105436,Customer_5437,2022-11-16,2023-12-01,East,Beauty,22140.63,18,Basic,Yes
CUST105437,Customer_5438,2023-06-21,2025-07-01,East,Sports,17108.94,15,Standard,No
CUST105438,Customer_5439,2023-02-16,2026-02-21,North,Home,53666.53,23,Premium,No
CUST105439,Customer_5440,2024-06-24,2025-08-18,West,Electronics,20069.61,6,Basic,Yes
CUST105440,Customer_5441,2025-03-25,2028-03-16,East,Electronics,68000.33,17,Premium,No
CUST105441,Customer_5442,2023-06-17,2025-08-20,West,Fashion,9321.44,2,Standard,No
CUST105442,Customer_5443,2023-05-17,2026-07-17,North,Beauty,6721.32,2,Basic,No
CUST105443,Customer_5444,2025-03-23,2029-04-28,East,Sports,40680.62,17,Premium,No
CUST105444,Customer_5445,2024-07-02,2025-01-25,North,Home,45576.42,19,Basic,Yes
CUST105445,Customer_5446,2024-12-27,2028-12-19,West,Electronics,15423.48,5,Basic,No
CUST105446,Customer_5447,2024-11-30,2025-10-12,West,Home,11684.74,4,Standard,Yes
CUST105447,Customer_5448,2023-06-11,2026-09-01,North,Sports,94742.64,28,Standard,No
CUST105448,Customer_5449,2025-04-07,2026-11-15,South,Home,49776.24,18,Standard,Yes
CUST105449,Customer_5450,2023-12-12,2027-01-22,East,Beauty,6123.67,8,Basic,No
CUST105450,Customer_5451,2024-01-20,2025-08-29,West,Fashion,24779.5,9,Premium,Yes
CUST105451,Customer_5452,2024-08-13,2025-04-24,West,Home,14433.59,24,Standard,Yes
CUST105452,Customer_5453,2022-04-22,2024-03-26,East,Fashion,30192.92,23,Premium,No
CUST105453,Customer_5454,2023-04-08,2023-08-25,North,Sports,58329.04,26,Basic,Yes
CUST105454,Customer_5455,2022-02-21,2024-09-20,North,Fashion,53655.97,18,Standard,No
CUST105455,Customer_5456,2022-09-12,2023-03-11,North,Home,29297,22,Premium,Yes
CUST105456,Customer_5457,2025-03-27,2026-09-26,South,Home,19176.88,11,Basic,Yes
CUST105457,Customer_5458,2022-10-27,2025-08-05,South,Electronics,34943.19,16,Premium,No
CUST105458,Customer_5459,2024-08-15,2027-04-18,West,Home,22199.49,16,Basic,No
CUST105459,Customer_5460,2023-03-03,2025-07-08,North,Fashion,19977.74,4,Basic,No
CUST105460,Customer_5461,2024-09-16,2027-01-18,East,Electronics,86545.41,21,Premium,No
CUST105461,Customer_5462,2022-11-03,2025-10-31,West,Home,37342.93,9,Premium,No
CUST105462,Customer_5463,2022-04-09,2024-05-19,East,Home,39778.54,13,Basic,No
CUST105463,Customer_5464,2022-05-01,2026-01-08,West,Sports,120649.02,25,Basic,No
CUST105464,Customer_5465,2024-11-19,2028-07-31,South,Electronics,75898.06,20,Standard,No
CUST105465,Customer_5466,2022-08-18,2026-05-10,West,Sports,15911.63,8,Premium,No
CUST105466,Customer_5467,2023-10-13,2025-05-26,South,Sports,35721.07,11,Standard,Yes
CUST105467,Customer_5468,2024-11-20,2027-01-29,West,Sports,61879.65,21,Standard,No
CUST105468,Customer_5469,2025-03-31,2027-08-15,North,Beauty,28001.7,9,Standard,No
CUST105469,Customer_5470,2025-03-25,2028-09-22,East,Sports,75235.86,18,Basic,No
CUST105470,Customer_5471,2023-09-21,2025-08-09,North,Fashion,55860.57,20,Premium,Yes
CUST105471,Customer_5472,2025-04-14,2027-11-11,West,Home,11336.65,3,Basic,No
CUST105472,Customer_5473,2024-08-05,2024-12-28,West,Beauty,37436.77,23,Standard,Yes
CUST105473,Customer_5474,2023-06-01,2026-01-27,West,Sports,140828.36,30,Standard,No
CUST105474,Customer_5475,2024-04-24,2026-02-26,South,Home,15996.95,18,Standard,Yes
CUST105475,Customer_5476,2024-04-12,2027-01-11,East,Electronics,94451.08,19,Standard,No
CUST105476,Customer_5477,2024-03-30,2026-04-06,East,Electronics,30123.26,9,Premium,No
CUST105477,Customer_5478,2024-03-21,2027-11-27,West,Home,62754.76,24,Standard,No
CUST105478,Customer_5479,2024-02-01,2027-11-26,West,Fashion,34173.35,18,Standard,No
CUST105479,Customer_5480,2022-11-15,2026-03-24,South,Home,51109.05,22,Basic,No
CUST105480,Customer_5481,2022-04-21,2022-08-13,North,Home,64334.48,16,Premium,Yes
CUST105481,Customer_5482,2024-03-17,2026-10-16,North,Beauty,15784.28,14,Basic,No
